xy_group_id,lon,lat,country,country_code,source,source_id,n_records,n_extract_ids,n_classes,n_class_groups,n_priority_records,n_no_spectral_data,n_rare_spectral_records,n_thematic_conflict_records,max_alert_rank,median_ndvi,median_ndre,median_months_obs,max_spectral_alert_level,pct_priority_records,has_multiple_classes,has_multiple_class_groups
SRC10_CRI_2021__XY__d6063ee8c25b,-85.260686,10.135455,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8180369225330079,0.5994185312315721,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d606a10488df,-85.629706,10.524741,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.7881741207978603,0.5788151754986885,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d6092405b6d5,-85.213537,10.21254,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.7752091941667631,0.5436608293315046,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d60ba53243db,-85.732928,10.166042,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.864949913998798,0.5393060428212679,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d60c31a57db6,-85.451769,10.40736,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.599955809206278,0.4115728400272478,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d60cf8b820ab,-85.517379,10.442046,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.659424258154058,0.44514667203398495,10.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d60dbfc8cc5a,-85.468999,10.185498,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.571411970980455,0.3857645964804298,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__d60e93ac5162,-85.250605,10.254958,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,1,0,2,0.3986026981372789,0.2956961283684857,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__d6126330a2ba,-85.553782,10.544427,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.3366781981701836,0.258741135672732,11.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d61cb8795cb5,-85.62937,10.285653,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.5978124475554673,0.4263297082696097,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__d61ed3f9d1b3,-85.450353,10.155706,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.2086454098009844,0.1520244461420931,11.0,media,100.0,0,0
SRC10_CRI_2021__XY__d620e29e4a51,-85.587031,10.257984,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.1412281003209776,0.1288720211137252,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__d62338c98fed,-85.400144,10.190396,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.7651010699162499,0.5481586808299617,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d62aafd85cb1,-85.463698,10.248034,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5442938626376201,0.37360036934822916,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d62e5284d57f,-85.21991,10.502449,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.40921296500935933,0.2730020811603857,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d6318297c1d9,-85.452326,10.148244,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.0388003748828491,0.0249839846252402,11.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d632ed9b8cfe,-85.691097,10.551308,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.2767732962447845,0.2134922056021316,11.0,media,100.0,0,0
SRC10_CRI_2021__XY__d6341fc2fbc7,-85.1956,10.367295,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.5716590879075757,0.4279014409415376,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__d6353dcdb9b3,-85.194373,10.451865,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.7000232680603011,0.45107232448802836,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d635c0a5e165,-85.767604,10.263414,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6523316131503855,0.49023850180130424,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d6385fb46bfd,-85.259506,10.370766,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.39205332686351535,0.24567642681340346,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d6399a147017,-85.254372,10.139099,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8079765030812396,0.5897129325106174,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d63d06d01338,-85.764902,10.460703,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.6469350785435681,0.4568496606193061,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__d64031ebaefd,-85.515591,10.508415,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.755163821625735,0.5756393079276378,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d6404af4f16f,-85.463798,10.269753,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.804830859120379,0.541879358370883,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d6423315cc2b,-85.366962,10.506113,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8223361325702812,0.5864263585378523,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d6445871175e,-85.413018,10.101379,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8203231703446188,0.6091387774848798,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d645c108f8af,-85.388629,10.451078,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6011033838382707,0.4516338454879896,11.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d64678763736,-85.405694,10.489615,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.7693708274436497,0.5254806649054443,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d648b6688dd7,-85.568108,10.453866,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5773859572662707,0.3635122491020763,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d64930edb9a4,-85.799019,10.254786,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8385177772608218,0.579065597351672,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d64b389a877f,-85.494347,10.481971,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.22704776121396095,0.1572969073216049,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d64b5661a597,-85.457432,10.142917,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.26298379620198875,0.20010607844999673,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__d6520cdc5aeb,-85.688668,10.535866,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.26084483385863444,0.209813637816196,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__d652554df782,-85.244734,10.37203,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.7088353711291535,0.5531604950408939,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d65348747098,-85.570942,10.173934,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8566626276002935,0.6289160402885864,10.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d6539562ed76,-85.597419,10.40546,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8465101629239957,0.6016756214833112,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d655c9a91129,-85.278872,10.2149,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8508687913167708,0.5981728545232896,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d65803b2b91c,-85.409819,10.467878,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.3606995127040965,0.21288830217401639,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d658f9828757,-85.667349,10.220646,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8024097129824894,0.6013993541020388,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d659c94460cb,-85.490487,10.201244,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.5775717439448333,0.42938540182743135,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__d65e09d7487f,-85.333599,10.41994,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5862743360585436,0.36963559388704453,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d65fb29f9b4a,-85.665089,10.536064,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.5488262536498523,0.4208808021646844,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__d66406ce2534,-85.496175,10.422841,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6995287625426398,0.5626555174297496,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d6642263a0c3,-85.241995,10.211549,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,-0.198182850653038,-0.2738048202291584,11.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d66a2cc08398,-85.674279,10.380064,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.5612388392146976,0.45009270289694736,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__d6747c492d8f,-85.808884,10.320265,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.41429147228168917,0.3109620882005526,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__d675e6aeb982,-85.455029,10.157203,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.37936646173603056,0.2899746266637959,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__d67681e4981a,-85.375119,10.258074,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5810274364322832,0.4154860412783885,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d67809bdefd1,-85.600018,10.542086,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.49028254916591996,0.31789422222785346,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__d67c347b7ab4,-85.591758,10.536999,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.7467351618982062,0.5518033020617171,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d67fbc786681,-85.487685,10.413228,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.7352083477880456,0.566889307350757,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d682effb51c7,-85.309592,10.480345,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8433085765000521,0.5769522022626519,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d68449c366af,-85.435135,10.462938,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5555271645316617,0.34678764012690416,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__d689639f4f4b,-85.625473,10.41881,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.45314605616631587,0.36436431038320527,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__d68f0ad34851,-85.44062,10.165487,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.26940449779646347,0.2189059723566644,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__d6915bc09ee2,-85.609408,10.272682,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5202217574188056,0.3766458680134833,11.0,sin_alerta,0.0,0,0
