subset,xy_group_id,lon,lat,pais_grupo,tipo_grupo_original,n_registros_original,n_registros_subset,n_paises_subset,n_fuentes_subset,n_anios_subset,n_nivel0_subset,n_nivel1_subset,n_nivel2_subset,anio_min_subset,anio_max_subset,paises_subset,fuentes_subset,anios_subset,valores_nivel0_subset,valores_nivel1_subset,valores_nivel2_subset,estado_xy_subset
ventana_2018_2022,XY_000000770861,-88.27070560999998,14.92326266,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","414 Bosque seco o deciduo,331 Granos básicos y hortalizas  y otros",conflicto_tematico_subset
ventana_2018_2022,XY_000000770866,-88.27070560999998,15.03555207,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","30 Tierras de Cultivo y Pastos,40 Tierras Forestales","33 Cultivos extensivos, Pastizales y matorrales,41 Bosque latifoliado y mixto","333 Matorrales (barbecho o en descanso),414 Bosque seco o deciduo",conflicto_tematico_subset
ventana_2018_2022,XY_000000777671,-88.24824771999998,14.69868384,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","414 Bosque seco o deciduo,331 Granos básicos y hortalizas  y otros",conflicto_tematico_subset
ventana_2018_2022,XY_000000777682,-88.24824771999998,14.94572054,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","413 Bosque Mixto (Lat-Coniferas),332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000000777692,-88.24824771999998,15.17029936,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,333 Matorrales (barbecho o en descanso)",conflicto_tematico_subset
ventana_2018_2022,XY_000000790249,-88.20333196,15.08046783,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","30 Tierras de Cultivo y Pastos,40 Tierras Forestales","33 Cultivos extensivos, Pastizales y matorrales,41 Bosque latifoliado y mixto","333 Matorrales (barbecho o en descanso),414 Bosque seco o deciduo",conflicto_tematico_subset
ventana_2018_2022,XY_000000790270,-88.20333196,15.55208336,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000000796892,-88.18087407999998,14.15969467,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","30 Tierras de Cultivo y Pastos,40 Tierras Forestales","33 Cultivos extensivos, Pastizales y matorrales,41 Bosque latifoliado y mixto","333 Matorrales (barbecho o en descanso),413 Bosque Mixto (Lat-Coniferas)",conflicto_tematico_subset
ventana_2018_2022,XY_000000796912,-88.18087407999998,14.60885231,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,32 Cultivos Arbóreos","414 Bosque seco o deciduo,321 Café",conflicto_tematico_subset
ventana_2018_2022,XY_000000796915,-88.18087407999998,14.67622595,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","414 Bosque seco o deciduo,333 Matorrales (barbecho o en descanso)",conflicto_tematico_subset
ventana_2018_2022,XY_000000803273,-88.1584162,14.76605748,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","30 Tierras de Cultivo y Pastos,40 Tierras Forestales","33 Cultivos extensivos, Pastizales y matorrales,41 Bosque latifoliado y mixto","333 Matorrales (barbecho o en descanso),414 Bosque seco o deciduo",conflicto_tematico_subset
ventana_2018_2022,XY_000000803299,-88.1584162,15.34996242,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","30 Tierras de Cultivo y Pastos,20 Tierras húmedas y agua","33 Cultivos extensivos, Pastizales y matorrales,21 Cuerpos de Agua","331 Granos básicos y hortalizas  y otros,210 Cuerpos de Agua",conflicto_tematico_subset
ventana_2018_2022,XY_000000803300,-88.1584162,15.3724203,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","413 Bosque Mixto (Lat-Coniferas),331 Granos básicos y hortalizas  y otros",conflicto_tematico_subset
ventana_2018_2022,XY_000000810695,-88.13595831,14.40673137,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","40 Tierras Forestales,10 Artificializado y otra tierras","42 Bosque de coníferas,11 Urbano","420 Bosque de coníferas,110 Urbano",conflicto_tematico_subset
ventana_2018_2022,XY_000000810723,-88.13595831,15.03555207,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,333 Matorrales (barbecho o en descanso)",conflicto_tematico_subset
ventana_2018_2022,XY_000000810728,-88.13595831,15.14784148,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","40 Tierras Forestales,20 Tierras húmedas y agua","41 Bosque latifoliado y mixto,21 Cuerpos de Agua","414 Bosque seco o deciduo,210 Cuerpos de Agua",conflicto_tematico_subset
ventana_2018_2022,XY_000000816455,-88.11350043,14.83343113,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,331 Granos básicos y hortalizas  y otros",conflicto_tematico_subset
ventana_2018_2022,XY_000000830292,-88.06858467,15.41733606,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","30 Tierras de Cultivo y Pastos,20 Tierras húmedas y agua","33 Cultivos extensivos, Pastizales y matorrales,21 Cuerpos de Agua","331 Granos básicos y hortalizas  y otros,210 Cuerpos de Agua",conflicto_tematico_subset
ventana_2018_2022,XY_000000836178,-88.04612677999998,14.06986314,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","333 Matorrales (barbecho o en descanso),331 Granos básicos y hortalizas  y otros",conflicto_tematico_subset
ventana_2018_2022,XY_000000836187,-88.04612677999998,14.27198408,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","40 Tierras Forestales,30 Tierras de Cultivo y Pastos","42 Bosque de coníferas,33 Cultivos extensivos, Pastizales y matorrales","420 Bosque de coníferas,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000000836227,-88.04612677999998,15.17029936,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","331 Granos básicos y hortalizas  y otros,333 Matorrales (barbecho o en descanso)",conflicto_tematico_subset
ventana_2018_2022,XY_000000836237,-88.04612677999998,15.39487818,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","333 Matorrales (barbecho o en descanso),331 Granos básicos y hortalizas  y otros",conflicto_tematico_subset
ventana_2018_2022,XY_000000841777,-88.0236689,14.13723678,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","40 Tierras Forestales,30 Tierras de Cultivo y Pastos","42 Bosque de coníferas,32 Cultivos Arbóreos","420 Bosque de coníferas,321 Café",conflicto_tematico_subset
ventana_2018_2022,XY_000000841803,-88.0236689,14.72114172,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","30 Tierras de Cultivo y Pastos,40 Tierras Forestales","33 Cultivos extensivos, Pastizales y matorrales,41 Bosque latifoliado y mixto","333 Matorrales (barbecho o en descanso),413 Bosque Mixto (Lat-Coniferas)",conflicto_tematico_subset
ventana_2018_2022,XY_000000846905,-88.00121102,14.60885231,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022",30 Tierras de Cultivo y Pastos,32 Cultivos Arbóreos,"321 Café,325 Otros sistemas agroforestales o silvopastoriles",conflicto_tematico_subset
ventana_2018_2022,XY_000000859107,-87.95629526,14.29444196,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","40 Tierras Forestales,30 Tierras de Cultivo y Pastos","42 Bosque de coníferas,33 Cultivos extensivos, Pastizales y matorrales","420 Bosque de coníferas,333 Matorrales (barbecho o en descanso)",conflicto_tematico_subset
ventana_2018_2022,XY_000000866444,-87.93383737,14.47410502,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022",30 Tierras de Cultivo y Pastos,32 Cultivos Arbóreos,"321 Café,325 Otros sistemas agroforestales o silvopastoriles",conflicto_tematico_subset
ventana_2018_2022,XY_000000866479,-87.93383737,15.26013089,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,3,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","30 Tierras de Cultivo y Pastos,20 Tierras húmedas y agua","33 Cultivos extensivos, Pastizales y matorrales,21 Cuerpos de Agua","333 Matorrales (barbecho o en descanso),331 Granos básicos y hortalizas  y otros,210 Cuerpos de Agua",conflicto_tematico_subset
ventana_2018_2022,XY_000000872140,-87.91137949,15.14784148,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022",30 Tierras de Cultivo y Pastos,"31 Cultivos intensivos No-Arbóreos,33 Cultivos extensivos, Pastizales y matorrales","311 Palma aceitera,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000000872156,-87.91137949,15.50716759,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022",20 Tierras húmedas y agua,"22 Humedales,21 Cuerpos de Agua","220 Humedales,210 Cuerpos de Agua",conflicto_tematico_subset
ventana_2018_2022,XY_000000872168,-87.91137949,15.77666218,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000000886030,-87.86646373,14.65376807,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales,32 Cultivos Arbóreos","331 Granos básicos y hortalizas  y otros,321 Café",conflicto_tematico_subset
ventana_2018_2022,XY_000000891827,-87.84400585,14.76605748,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022",30 Tierras de Cultivo y Pastos,32 Cultivos Arbóreos,"325 Otros sistemas agroforestales o silvopastoriles,321 Café",conflicto_tematico_subset
ventana_2018_2022,XY_000000898632,-87.82154796,14.90080478,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","30 Tierras de Cultivo y Pastos,10 Artificializado y otra tierras","33 Cultivos extensivos, Pastizales y matorrales,11 Urbano","332 Pastizales naturales y cultivados,110 Urbano",conflicto_tematico_subset
ventana_2018_2022,XY_000000898659,-87.82154796,15.50716759,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","332 Pastizales naturales y cultivados,331 Granos básicos y hortalizas  y otros",conflicto_tematico_subset
ventana_2018_2022,XY_000000903765,-87.79909008,14.27198408,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","40 Tierras Forestales,30 Tierras de Cultivo y Pastos","42 Bosque de coníferas,32 Cultivos Arbóreos","420 Bosque de coníferas,321 Café",conflicto_tematico_subset
ventana_2018_2022,XY_000000903784,-87.79909008,14.69868384,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","40 Tierras Forestales,30 Tierras de Cultivo y Pastos","42 Bosque de coníferas,33 Cultivos extensivos, Pastizales y matorrales","420 Bosque de coníferas,333 Matorrales (barbecho o en descanso)",conflicto_tematico_subset
ventana_2018_2022,XY_000000909709,-87.77663219999998,14.56393654,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","332 Pastizales naturales y cultivados,331 Granos básicos y hortalizas  y otros",conflicto_tematico_subset
ventana_2018_2022,XY_000000909712,-87.77663219999998,14.63131019,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022",30 Tierras de Cultivo y Pastos,"32 Cultivos Arbóreos,33 Cultivos extensivos, Pastizales y matorrales","321 Café,331 Granos básicos y hortalizas  y otros",conflicto_tematico_subset
ventana_2018_2022,XY_000000909749,-87.77663219999998,15.46225183,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022",30 Tierras de Cultivo y Pastos,"32 Cultivos Arbóreos,33 Cultivos extensivos, Pastizales y matorrales","323 Frutales,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000000909760,-87.77663219999998,15.70928853,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,3,3,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales,31 Cultivos intensivos No-Arbóreos","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados,311 Palma aceitera",conflicto_tematico_subset
ventana_2018_2022,XY_000000913800,-87.75417432,13.53087397,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","414 Bosque seco o deciduo,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000000913831,-87.75417432,14.40673137,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales,32 Cultivos Arbóreos","332 Pastizales naturales y cultivados,321 Café",conflicto_tematico_subset
ventana_2018_2022,XY_000000913862,-87.75417432,15.10292571,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","30 Tierras de Cultivo y Pastos,10 Artificializado y otra tierras","33 Cultivos extensivos, Pastizales y matorrales,11 Urbano","333 Matorrales (barbecho o en descanso),110 Urbano",conflicto_tematico_subset
ventana_2018_2022,XY_000000917358,-87.73171644,14.04740526,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","40 Tierras Forestales,30 Tierras de Cultivo y Pastos","42 Bosque de coníferas,33 Cultivos extensivos, Pastizales y matorrales","420 Bosque de coníferas,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000000917373,-87.73171644,14.38427349,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","414 Bosque seco o deciduo,331 Granos básicos y hortalizas  y otros",conflicto_tematico_subset
ventana_2018_2022,XY_000000919820,-87.70925855,14.40673137,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","333 Matorrales (barbecho o en descanso),332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000000921247,-87.68680066999998,14.04740526,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","30 Tierras de Cultivo y Pastos,40 Tierras Forestales","33 Cultivos extensivos, Pastizales y matorrales,41 Bosque latifoliado y mixto","333 Matorrales (barbecho o en descanso),414 Bosque seco o deciduo",conflicto_tematico_subset
ventana_2018_2022,XY_000000921261,-87.68680066999998,14.3618156,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","414 Bosque seco o deciduo,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000000922355,-87.66434279,15.28258877,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","30 Tierras de Cultivo y Pastos,20 Tierras húmedas y agua","33 Cultivos extensivos, Pastizales y matorrales,21 Cuerpos de Agua","333 Matorrales (barbecho o en descanso),210 Cuerpos de Agua",conflicto_tematico_subset
ventana_2018_2022,XY_000000922356,-87.66434279,15.30504665,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","30 Tierras de Cultivo y Pastos,20 Tierras húmedas y agua","33 Cultivos extensivos, Pastizales y matorrales,21 Cuerpos de Agua","332 Pastizales naturales y cultivados,210 Cuerpos de Agua",conflicto_tematico_subset
