tipo_duplicado,lon,lat,n
exacto,-89.14623299999998,16.997229,19
exacto,-89.146209,17.801251,19
exacto,-89.146189,16.147979,19
exacto,-89.14613099999998,16.988196,19
exacto,-89.146101,17.792218,19
exacto,-89.146091,16.138946,19
exacto,-89.146028,16.979163,19
exacto,-89.145994,16.129912,19
exacto,-89.145993,17.783186,19
exacto,-89.145925,16.97013,19
exacto,-89.145897,16.120878,19
exacto,-89.145885,17.774154,19
exacto,-89.14582299999998,16.961097,19
exacto,-89.14579899999998,16.111844,19
exacto,-89.14577699999998,17.765121,19
exacto,-89.14571999999998,16.952063,19
exacto,-89.145702,16.10281,19
exacto,-89.145669,17.756089,19
exacto,-89.145618,16.94303,19
exacto,-89.145605,16.093776,19
exacto,-89.145562,17.747056,19
exacto,-89.145515,16.933997,19
exacto,-89.145508,16.084742,19
exacto,-89.145454,17.738024,19
exacto,-89.145413,16.924964,19
exacto,-89.14541099999998,16.075708,19
exacto,-89.145347,17.728991,19
exacto,-89.145314,16.066674,19
exacto,-89.14530999999998,16.91593,19
exacto,-89.145239,17.719959,19
exacto,-89.145217,16.05764,19
exacto,-89.14520799999998,16.906897,19
exacto,-89.145132,17.710926,19
exacto,-89.145121,16.048606,19
exacto,-89.145106,16.897864,19
exacto,-89.145024,16.039572,19
exacto,-89.145024,17.701893,19
exacto,-89.145004,16.888831,19
exacto,-89.14492699999998,16.030538,19
exacto,-89.144917,17.692861,19
exacto,-89.144902,16.879797,19
exacto,-89.14483099999998,16.021504,19
exacto,-89.14481,17.683828,19
exacto,-89.1448,16.870764,19
exacto,-89.144734,16.01247,19
exacto,-89.144703,17.674796,19
exacto,-89.144698,16.861731,19
exacto,-89.144638,16.003436,19
exacto,-89.144596,16.852697,19
exacto,-89.14459499999998,17.665763,19
exacto,-89.144541,15.994402,19
exacto,-89.14449399999998,16.843664,19
exacto,-89.14448799999998,17.656731,19
exacto,-89.144445,15.985368,19
exacto,-89.14439199999998,16.834631,19
exacto,-89.14438099999998,17.647698,19
exacto,-89.144349,15.976334,19
exacto,-89.14429099999998,16.825597,19
exacto,-89.14427499999998,17.638665,19
exacto,-89.144253,15.9673,19
exacto,-89.14418899999998,16.816564,19
exacto,-89.14416799999998,17.629633,19
exacto,-89.14415599999998,15.958266,19
exacto,-89.144087,16.807531,19
exacto,-89.14406099999998,17.6206,19
exacto,-89.14405999999998,15.949231,19
exacto,-89.143986,16.798497,19
exacto,-89.14396399999998,15.940197,19
exacto,-89.14395399999998,17.611568,19
