original_record_row_id,extract_id,id_registro,id_muestra_original,xy_group_id,xy_year_group_id,xy_class_group_id,Longitud,Latitud,Pais_es,Pais_cod3,Fuente,id_fuente,Año,Clase,GranClase,nombre_clase,nombre_gran_clase,n_records_extract_unit,s2_n_month_rows,s2_year_ref,s2_year_extraction,s2yr_months_obs,s2yr_months_zero_obs,s2yr_obs_total,s2yr_obs_mean,s2yr_obs_median,s2yr_cloudprob_median,s2yr_cloudprob_mean,s2yr_ndvi_mean,s2yr_ndvi_median,s2yr_ndvi_min,s2yr_ndvi_max,s2yr_ndvi8a_mean,s2yr_ndvi8a_median,s2yr_ndvi8a_min,s2yr_ndvi8a_max,s2yr_ndre_mean,s2yr_ndre_median,s2yr_ndre_min,s2yr_ndre_max,n_records_same_extract_id,n_unique_class_code_extract_unit,n_unique_class_group_code_extract_unit,class_codes_extract_unit,class_names_extract_unit,class_group_codes_extract_unit,class_group_names_extract_unit,flag_context_multiple_records_extract_unit,flag_context_multiple_class_code,flag_context_multiple_class_group_code,flag_context_thematic_conflict,audit_country,audit_country_code,audit_source,audit_source_id,audit_year,audit_class_code,audit_class_group_code,audit_class_name,audit_class_group_name,expected_signal_group,flag_no_spectral_data,flag_low_months_obs,flag_low_total_obs,flag_high_cloudprob,class_rule_alert_level,class_rule_reason,flag_class_rule_high,flag_class_rule_medium,flag_class_rule_triggered,flag_ndvi_rare_by_class_year,flag_ndre_rare_by_class_year,ndvi_class_iqr_low,ndvi_class_iqr_high,ndre_class_iqr_low,ndre_class_iqr_high,flag_rare_spectral_value,flag_conflict_and_rare,flag_conflict_and_class_rule,spectral_alert_count,spectral_alert_level,recommended_action,main_alert_reason,flag_spectral_class_review,flag_spectral_priority,audit_scope,audit_interpretation
9341,S2SR_llenado_SRC10_000018904,SRC10_0009341,196042,SRC10_CRI_2021_A1__XY__8f569e71ca7c,SRC10_CRI_2021_A1__XYY__0a94a0897f43,SRC10_CRI_2021_A1__XYC__9cbe93e8448c,-85.208209,10.204436,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,6,1,Manglar,Forestal,1,12,2021.0,2021.0,12,0,40,3.3333333333333335,4.0,4.75,4.708333333333333,-0.026364102400271917,-0.00045520021782539987,-0.2857665615141955,0.1020408163265306,0.061222961467976005,0.09318813588781695,-0.1858789727582293,0.2251497005988023,-0.10309250882711536,-0.1051242970197902,-0.3438970974046219,0.0492307692307692,1,1,1,6,Manglar,1,Forestal,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,6,1,Manglar,Forestal,vegetacion_humeda_mixta,0,0,0,0,high,Manglar con NDVI < 0.30 o NDRE < 0.05,1,0,True,True,True,0.4116914455712447,1.14441463284126,0.24330834284041267,0.8529656544519223,1,0,0,2,alta,Priorizar revisión temática y espectral,regla_clase_alta: Manglar con NDVI < 0.30 o NDRE < 0.05,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
9342,S2SR_llenado_SRC10_000018981,SRC10_0009342,196043,SRC10_CRI_2021_A1__XY__5bbf7bc2b7e4,SRC10_CRI_2021_A1__XYY__beb8bf8cf0db,SRC10_CRI_2021_A1__XYC__0f076c4af3dc,-85.206103,10.20565,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,6,1,Manglar,Forestal,1,12,2021.0,2021.0,12,0,40,3.3333333333333335,4.0,4.5,5.375,0.08934420790453555,0.08579780038710125,0.0192114607642692,0.1620360432519022,0.09071986523204595,0.0744771631778623,0.0006891798759475464,0.1933690576351783,-0.020805341172100606,-0.0085456102022958,-0.1084829012268552,0.0880713688984365,1,1,1,6,Manglar,1,Forestal,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,6,1,Manglar,Forestal,vegetacion_humeda_mixta,0,0,0,0,high,Manglar con NDVI < 0.30 o NDRE < 0.05,1,0,True,True,True,0.4116914455712447,1.14441463284126,0.24330834284041267,0.8529656544519223,1,0,0,2,alta,Priorizar revisión temática y espectral,regla_clase_alta: Manglar con NDVI < 0.30 o NDRE < 0.05,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
9343,S2SR_llenado_SRC10_000018903,SRC10_0009343,196044,SRC10_CRI_2021_A1__XY__b4469707664c,SRC10_CRI_2021_A1__XYY__e2277e0b4505,SRC10_CRI_2021_A1__XYC__465180adc426,-85.208218,10.206849,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,6,1,Manglar,Forestal,1,12,2021.0,2021.0,12,0,37,3.0833333333333335,3.0,4.75,5.291666666666667,0.061839874675017996,0.06935296794331211,-0.0568654646324548,0.1306105944197331,0.0777942497494954,0.0978110210379323,-0.0749824807288016,0.1675433025447296,-0.03842778921988164,-0.05399955673153975,-0.1656831593281888,0.0826982310503329,1,1,1,6,Manglar,1,Forestal,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,6,1,Manglar,Forestal,vegetacion_humeda_mixta,0,0,0,0,high,Manglar con NDVI < 0.30 o NDRE < 0.05,1,0,True,True,True,0.4116914455712447,1.14441463284126,0.24330834284041267,0.8529656544519223,1,0,0,2,alta,Priorizar revisión temática y espectral,regla_clase_alta: Manglar con NDVI < 0.30 o NDRE < 0.05,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
9344,S2SR_llenado_SRC10_000018980,SRC10_0009344,196045,SRC10_CRI_2021_A1__XY__cd828b6703b4,SRC10_CRI_2021_A1__XYY__3e5dc64bf05f,SRC10_CRI_2021_A1__XYC__7d0add453e72,-85.206112,10.208064,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,6,1,Manglar,Forestal,1,12,2021.0,2021.0,12,0,40,3.3333333333333335,3.5,8.5,8.583333333333334,0.23375678443231848,0.24982638378067779,0.0573414422241529,0.3461217681401168,0.29390131254613977,0.303020856572479,0.1412742382271468,0.4118529632408102,0.1431622997104906,0.1518068940812412,-0.0322147651006712,0.2156424581005586,1,1,1,6,Manglar,1,Forestal,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,6,1,Manglar,Forestal,vegetacion_humeda_mixta,0,0,0,0,high,Manglar con NDVI < 0.30 o NDRE < 0.05,1,0,True,True,True,0.4116914455712447,1.14441463284126,0.24330834284041267,0.8529656544519223,1,0,0,2,alta,Priorizar revisión temática y espectral,regla_clase_alta: Manglar con NDVI < 0.30 o NDRE < 0.05,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
9360,S2SR_llenado_SRC10_000019131,SRC10_0009360,196100,SRC10_CRI_2021_A1__XY__8e47bb8f851c,SRC10_CRI_2021_A1__XYY__02a43481fe80,SRC10_CRI_2021_A1__XYC__8326964d5a0d,-85.201793,10.181531,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,6,1,Manglar,Forestal,1,12,2021.0,2021.0,12,0,41,3.4166666666666665,3.0,5.0,5.541666666666667,0.04835406957206733,0.058370179041158404,-0.1672200174505333,0.2393788506825864,0.16115612960418976,0.14316957293159294,0.0355501378841772,0.2681254695717506,-0.028620404841065785,-0.02990424053844935,-0.1451227912242295,0.1331496786042241,1,1,1,6,Manglar,1,Forestal,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,6,1,Manglar,Forestal,vegetacion_humeda_mixta,0,0,0,0,high,Manglar con NDVI < 0.30 o NDRE < 0.05,1,0,True,True,True,0.4116914455712447,1.14441463284126,0.24330834284041267,0.8529656544519223,1,0,0,2,alta,Priorizar revisión temática y espectral,regla_clase_alta: Manglar con NDVI < 0.30 o NDRE < 0.05,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
9361,S2SR_llenado_SRC10_000019062,SRC10_0009361,196101,SRC10_CRI_2021_A1__XY__d1834c80894a,SRC10_CRI_2021_A1__XYY__8167c65d516c,SRC10_CRI_2021_A1__XYC__80c34f5e0ac0,-85.203907,10.18273,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,6,1,Manglar,Forestal,1,12,2021.0,2021.0,12,0,36,3.0,3.0,1.0,1.3333333333333333,-0.09358634096388994,-0.11368035098776735,-0.1865771812080537,0.0676328502415458,-0.1415224085865199,-0.15593502583795577,-0.2509363295880149,0.0019777479316987,-0.3314341440303595,-0.3277650560431524,-0.5540691192865105,-0.120659713777034,1,1,1,6,Manglar,1,Forestal,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,6,1,Manglar,Forestal,vegetacion_humeda_mixta,0,0,0,0,high,Manglar con NDVI < 0.30 o NDRE < 0.05,1,0,True,True,True,0.4116914455712447,1.14441463284126,0.24330834284041267,0.8529656544519223,1,0,0,2,alta,Priorizar revisión temática y espectral,regla_clase_alta: Manglar con NDVI < 0.30 o NDRE < 0.05,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
9362,S2SR_llenado_SRC10_000019130,SRC10_0009362,196102,SRC10_CRI_2021_A1__XY__00e85cfa9346,SRC10_CRI_2021_A1__XYY__fd9fdf52e1b5,SRC10_CRI_2021_A1__XYC__74466fb8d82e,-85.201802,10.183945,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,6,1,Manglar,Forestal,1,12,2021.0,2021.0,12,0,42,3.5,3.5,6.75,8.291666666666666,0.23149265655532528,0.2535086328829927,0.0568421052631579,0.4084033613445378,0.3107887815932589,0.35014248720835217,0.0010834236186349,0.4708756106726795,0.14963305817620726,0.13269274261804925,-0.0488934637159032,0.3477961432506887,1,1,1,6,Manglar,1,Forestal,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,6,1,Manglar,Forestal,vegetacion_humeda_mixta,0,0,0,0,high,Manglar con NDVI < 0.30 o NDRE < 0.05,1,0,True,True,True,0.4116914455712447,1.14441463284126,0.24330834284041267,0.8529656544519223,1,0,0,2,alta,Priorizar revisión temática y espectral,regla_clase_alta: Manglar con NDVI < 0.30 o NDRE < 0.05,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
9363,S2SR_llenado_SRC10_000019061,SRC10_0009363,196103,SRC10_CRI_2021_A1__XY__994e1a1be82f,SRC10_CRI_2021_A1__XYY__f33f2f3f41be,SRC10_CRI_2021_A1__XYC__36cac01ec992,-85.203916,10.185144,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,6,1,Manglar,Forestal,1,12,2021.0,2021.0,12,0,44,3.6666666666666665,3.5,8.5,8.541666666666666,0.3382726414556954,0.33786519141165994,0.2768391636167617,0.4311440677966102,0.3719766574408329,0.3675065536919133,0.3091475262888685,0.4531568228105906,0.2251218847840223,0.2256897866768952,0.1874115983026874,0.2791922137982709,1,1,1,6,Manglar,1,Forestal,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,6,1,Manglar,Forestal,vegetacion_humeda_mixta,0,0,0,0,medium,Manglar con NDVI < 0.40 o NDRE < 0.08,0,1,True,True,True,0.4116914455712447,1.14441463284126,0.24330834284041267,0.8529656544519223,1,0,0,2,media,Revisar en control de calidad temático/espectral,regla_clase_media: Manglar con NDVI < 0.40 o NDRE < 0.08,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
9371,S2SR_llenado_SRC10_000019055,SRC10_0009371,196111,SRC10_CRI_2021_A1__XY__d6cbbc689a06,SRC10_CRI_2021_A1__XYY__13d98e30e9ec,SRC10_CRI_2021_A1__XYC__05a6bdb8e131,-85.20398,10.202038,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,6,1,Manglar,Forestal,1,12,2021.0,2021.0,12,0,39,3.25,3.0,5.75,6.458333333333333,0.18772155167172114,0.15357884235093605,0.0557615095856663,0.396057345243013,0.2233371390805178,0.20576076867062354,0.0719320500174276,0.409649363652102,0.09427275370967152,0.06880482210694666,-0.0098360655737704,0.2385766976802383,1,1,1,6,Manglar,1,Forestal,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,6,1,Manglar,Forestal,vegetacion_humeda_mixta,0,0,0,0,high,Manglar con NDVI < 0.30 o NDRE < 0.05,1,0,True,True,True,0.4116914455712447,1.14441463284126,0.24330834284041267,0.8529656544519223,1,0,0,2,alta,Priorizar revisión temática y espectral,regla_clase_alta: Manglar con NDVI < 0.30 o NDRE < 0.05,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
9372,S2SR_llenado_SRC10_000019126,SRC10_0009372,196112,SRC10_CRI_2021_A1__XY__63a144704aab,SRC10_CRI_2021_A1__XYY__2a4f8253e0e5,SRC10_CRI_2021_A1__XYC__b7ec6fb8b867,-85.201875,10.203252,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,6,1,Manglar,Forestal,1,12,2021.0,2021.0,12,0,43,3.5833333333333335,4.0,6.0,7.916666666666667,0.2808089017263979,0.2639968435434243,0.1387572428896294,0.4361702127659573,0.3173847180481826,0.30237925135490906,0.1756983700766837,0.492822966507177,0.17309803729267503,0.1546952560449088,0.0746268656716417,0.286536248561565,1,1,1,6,Manglar,1,Forestal,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,6,1,Manglar,Forestal,vegetacion_humeda_mixta,0,0,0,0,high,Manglar con NDVI < 0.30 o NDRE < 0.05,1,0,True,True,True,0.4116914455712447,1.14441463284126,0.24330834284041267,0.8529656544519223,1,0,0,2,alta,Priorizar revisión temática y espectral,regla_clase_alta: Manglar con NDVI < 0.30 o NDRE < 0.05,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
9373,S2SR_llenado_SRC10_000019054,SRC10_0009373,196113,SRC10_CRI_2021_A1__XY__eea9c9ef1fdc,SRC10_CRI_2021_A1__XYY__d84205886efe,SRC10_CRI_2021_A1__XYC__b0ee17470307,-85.203989,10.204451,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,6,1,Manglar,Forestal,1,12,2021.0,2021.0,12,0,39,3.25,3.5,8.75,9.833333333333334,0.21184148400809236,0.1997353433111766,0.1418809116829044,0.2826192734162868,0.24788784381855197,0.2385758167243457,0.1673843053495589,0.3156504218054602,0.15338335066101358,0.15925691684298435,0.1022082018927445,0.2099857550426749,1,1,1,6,Manglar,1,Forestal,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,6,1,Manglar,Forestal,vegetacion_humeda_mixta,0,0,0,0,high,Manglar con NDVI < 0.30 o NDRE < 0.05,1,0,True,True,True,0.4116914455712447,1.14441463284126,0.24330834284041267,0.8529656544519223,1,0,0,2,alta,Priorizar revisión temática y espectral,regla_clase_alta: Manglar con NDVI < 0.30 o NDRE < 0.05,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
9374,S2SR_llenado_SRC10_000019125,SRC10_0009374,196114,SRC10_CRI_2021_A1__XY__9b15b06a9f46,SRC10_CRI_2021_A1__XYY__e2ae9b6f2072,SRC10_CRI_2021_A1__XYC__a6e8ac56bc1a,-85.201884,10.205666,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,6,1,Manglar,Forestal,1,12,2021.0,2021.0,12,0,41,3.4166666666666665,3.5,1.5,2.4583333333333335,-0.22115147664983356,-0.24216251055356341,-0.4967356368019285,0.137031768610716,-0.24940511348239655,-0.29125689058379617,-0.6317191569973952,0.1620626151012891,-0.34979309146381454,-0.36696066959925,-0.730216074869254,0.0599152295263217,1,1,1,6,Manglar,1,Forestal,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,6,1,Manglar,Forestal,vegetacion_humeda_mixta,0,0,0,0,high,Manglar con NDVI < 0.30 o NDRE < 0.05,1,0,True,True,True,0.4116914455712447,1.14441463284126,0.24330834284041267,0.8529656544519223,1,0,0,2,alta,Priorizar revisión temática y espectral,regla_clase_alta: Manglar con NDVI < 0.30 o NDRE < 0.05,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
9375,S2SR_llenado_SRC10_000019053,SRC10_0009375,196115,SRC10_CRI_2021_A1__XY__7342425d1cbe,SRC10_CRI_2021_A1__XYY__a6e0dd3c4da7,SRC10_CRI_2021_A1__XYC__e1d0c82c9c3b,-85.203998,10.206865,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,6,1,Manglar,Forestal,1,12,2021.0,2021.0,12,0,40,3.3333333333333335,3.0,2.5,3.875,-0.18598603445378944,-0.22285991233961822,-0.5224416517055656,0.0771017126038936,-0.20754695976654117,-0.28780302532315344,-0.5559633027522936,0.1517458252536392,-0.2893752212711082,-0.3829629227796758,-0.5939597315436241,0.0770216589668601,1,1,1,6,Manglar,1,Forestal,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,6,1,Manglar,Forestal,vegetacion_humeda_mixta,0,0,0,0,high,Manglar con NDVI < 0.30 o NDRE < 0.05,1,0,True,True,True,0.4116914455712447,1.14441463284126,0.24330834284041267,0.8529656544519223,1,0,0,2,alta,Priorizar revisión temática y espectral,regla_clase_alta: Manglar con NDVI < 0.30 o NDRE < 0.05,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
9384,S2SR_llenado_SRC10_000019277,SRC10_0009384,196174,SRC10_CRI_2021_A1__XY__64898dce586e,SRC10_CRI_2021_A1__XYY__a02e38f58887,SRC10_CRI_2021_A1__XYC__b6580ffdd6f5,-85.197565,10.179134,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,6,1,Manglar,Forestal,1,12,2021.0,2021.0,12,0,46,3.8333333333333335,4.0,5.75,7.041666666666667,0.08039707171139325,0.08946839228435136,-0.0711009174311927,0.2260216847372811,0.10237772745183486,0.11895644731834934,-0.0577576443941109,0.2199233716475096,-0.013579587778430368,-0.007970682959452401,-0.1797884841363102,0.1147855260004792,1,1,1,6,Manglar,1,Forestal,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,6,1,Manglar,Forestal,vegetacion_humeda_mixta,0,0,0,0,high,Manglar con NDVI < 0.30 o NDRE < 0.05,1,0,True,True,True,0.4116914455712447,1.14441463284126,0.24330834284041267,0.8529656544519223,1,0,0,2,alta,Priorizar revisión temática y espectral,regla_clase_alta: Manglar con NDVI < 0.30 o NDRE < 0.05,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
9385,S2SR_llenado_SRC10_000019190,SRC10_0009385,196175,SRC10_CRI_2021_A1__XY__fef221a96468,SRC10_CRI_2021_A1__XYY__ca70be9e37db,SRC10_CRI_2021_A1__XYC__f89ac89d3e70,-85.199679,10.180332,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,6,1,Manglar,Forestal,1,12,2021.0,2021.0,12,0,38,3.1666666666666665,3.0,5.75,6.208333333333333,0.10357817453555873,0.15134884421388065,-0.2010512483574245,0.1988314979746094,0.23154710989824454,0.22911310803588275,0.0422778257118205,0.3465138527354265,0.08833485541901809,0.12695844682727084,-0.0184050396540067,0.1737956429833113,1,1,1,6,Manglar,1,Forestal,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,6,1,Manglar,Forestal,vegetacion_humeda_mixta,0,0,0,0,high,Manglar con NDVI < 0.30 o NDRE < 0.05,1,0,True,True,True,0.4116914455712447,1.14441463284126,0.24330834284041267,0.8529656544519223,1,0,0,2,alta,Priorizar revisión temática y espectral,regla_clase_alta: Manglar con NDVI < 0.30 o NDRE < 0.05,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
9386,S2SR_llenado_SRC10_000019276,SRC10_0009386,196176,SRC10_CRI_2021_A1__XY__9a9469e6c518,SRC10_CRI_2021_A1__XYY__04044402c1d6,SRC10_CRI_2021_A1__XYC__70440ff00154,-85.197574,10.181547,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,6,1,Manglar,Forestal,1,12,2021.0,2021.0,12,0,43,3.5833333333333335,3.5,5.25,6.125,-0.0863204374896512,-0.11537056595766379,-0.2817820453556933,0.1100362756952842,-0.041834857536906085,-0.036790693878555755,-0.2905317180272733,0.1849390919158361,-0.1648471959209861,-0.18182338551810823,-0.374804660726525,0.104869908454277,1,1,1,6,Manglar,1,Forestal,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,6,1,Manglar,Forestal,vegetacion_humeda_mixta,0,0,0,0,high,Manglar con NDVI < 0.30 o NDRE < 0.05,1,0,True,True,True,0.4116914455712447,1.14441463284126,0.24330834284041267,0.8529656544519223,1,0,0,2,alta,Priorizar revisión temática y espectral,regla_clase_alta: Manglar con NDVI < 0.30 o NDRE < 0.05,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
9387,S2SR_llenado_SRC10_000019188,SRC10_0009387,196177,SRC10_CRI_2021_A1__XY__c8b69cb9a328,SRC10_CRI_2021_A1__XYY__801a08c9ecbc,SRC10_CRI_2021_A1__XYC__15a4a0dfef66,-85.199751,10.19964,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,6,1,Manglar,Forestal,1,12,2021.0,2021.0,12,0,40,3.3333333333333335,3.0,6.75,8.125,0.38009864882227967,0.3872246975440715,0.2884181884042125,0.481663091649422,0.43323008915158306,0.43845893528620394,0.3368397315136668,0.5135950569829151,0.27469369541622407,0.27730840731858,0.2201029756208436,0.3261324041811846,1,1,1,6,Manglar,1,Forestal,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,6,1,Manglar,Forestal,vegetacion_humeda_mixta,0,0,0,0,medium,Manglar con NDVI < 0.40 o NDRE < 0.08,0,1,True,True,False,0.4116914455712447,1.14441463284126,0.24330834284041267,0.8529656544519223,1,0,0,2,media,Revisar en control de calidad temático/espectral,regla_clase_media: Manglar con NDVI < 0.40 o NDRE < 0.08,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
9957,S2SR_llenado_SRC10_000003861,SRC10_0009957,203973,SRC10_CRI_2021_A1__XY__f8ab4f35ed1c,SRC10_CRI_2021_A1__XYY__66e4ca8400af,SRC10_CRI_2021_A1__XYC__2148df99fd1b,-85.635996,10.516263,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,9,9,Cultivos,Cultivos,1,12,2021.0,2021.0,12,0,42,3.5,3.0,15.0,14.541666666666666,0.1743821346227821,0.09948363356788355,0.0397177843469403,0.5394112060778727,0.2078658530559511,0.1530842739485741,0.0840108401084011,0.5717439293598233,0.13105320648470117,0.0910642213821329,0.0282061621988941,0.4163517008155958,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,9,9,Cultivos,Cultivos,vegetacion_agricola_variable,0,0,0,0,medium,Cultivos con NDVI < 0.15,0,1,True,True,False,0.1536375757090489,1.0203636997877854,0.05659136737313636,0.7678171918292649,1,0,0,2,media,Revisar en control de calidad temático/espectral,regla_clase_media: Cultivos con NDVI < 0.15,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
9958,S2SR_llenado_SRC10_000003926,SRC10_0009958,203974,SRC10_CRI_2021_A1__XY__18330630459d,SRC10_CRI_2021_A1__XYY__24af9ae358cc,SRC10_CRI_2021_A1__XYC__9ff91d0b243a,-85.633891,10.51748,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,9,9,Cultivos,Cultivos,1,12,2021.0,2021.0,11,1,39,3.25,3.5,8.0,10.227272727272727,0.1995167819333304,0.151093439363817,0.038449111470113,0.582019848219498,0.24831128576593126,0.2150735294117647,0.0813008130081301,0.6024430871737924,0.1632085728371086,0.1391641533821629,0.0374414976599063,0.4325486182190379,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,9,9,Cultivos,Cultivos,vegetacion_agricola_variable,0,0,0,0,none,Señal compatible con cultivos o variabilidad agrícola esperada,0,0,False,True,False,0.1536375757090489,1.0203636997877854,0.05659136737313636,0.7678171918292649,1,0,0,1,media,Revisar en control de calidad temático/espectral,rareza_espectral_por_clase_anio,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
11583,S2SR_llenado_SRC10_000007525,SRC10_0011583,206453,SRC10_CRI_2021_A1__XY__85f5762907e3,SRC10_CRI_2021_A1__XYY__f7e99f8f9952,SRC10_CRI_2021_A1__XYC__7097f52e5acf,-85.542631,10.425033,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,9,9,Cultivos,Cultivos,1,12,2021.0,2021.0,11,1,35,2.9166666666666665,2.5,11.0,18.227272727272727,0.26978189474902403,0.1457828078684991,0.0425055928411632,0.6467661691542288,0.30466732295242777,0.1846083371507099,0.0897490429604423,0.6658261892755085,0.18302028787176228,0.1045465035771982,0.0343157044812273,0.4567102748787299,1,1,1,9,Cultivos,9,Cultivos,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,9,9,Cultivos,Cultivos,vegetacion_agricola_variable,0,0,0,0,medium,Cultivos con NDVI < 0.15,0,1,True,True,False,0.1536375757090489,1.0203636997877854,0.05659136737313636,0.7678171918292649,1,0,0,2,media,Revisar en control de calidad temático/espectral,regla_clase_media: Cultivos con NDVI < 0.15,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
