xy_group_id,n_extract_units_spectral,n_spectral_rows,spectral_severity_order_max,spectral_alert_count_sum,pct_extract_units_sin_alerta,pct_extract_units_alerta_baja,pct_extract_units_alerta_media,pct_extract_units_alerta_alta,pct_extract_units_baja_disponibilidad,pct_extract_units_sin_datos,pct_extract_units_revision_espectral,s2yr_months_obs_median,s2yr_obs_total_median,s2yr_obs_mean_median,s2yr_cloudprob_median,s2yr_ndvi_mean,s2yr_ndvi_median,s2yr_ndvi8a_mean,s2yr_ndvi8a_median,s2yr_ndre_mean,s2yr_ndre_median,spectral_alert_level_max,score_espectral
SRC15_PAN_2021__XY__0212ce84a011,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,22.0,1.8333333333333333,5.0,0.5740618814022963,0.577639751552795,0.6102047002066129,0.6105011933174225,0.38921116323268284,0.3867653103164817,sin_alerta,100.0
SRC15_PAN_2021__XY__0212d68f81a9,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,29.0,2.4166666666666665,3.5,0.8594167907319031,0.8940630695311207,0.8707615532688937,0.9012477915121793,0.6385311493187812,0.6556933502341409,sin_alerta,100.0
SRC15_PAN_2021__XY__021313fa9ef6,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,2.0,5.0,0.5035192151880877,0.5679493424257185,0.5408088633442961,0.60148205941984,0.34151173407630137,0.3696512723845429,sin_alerta,100.0
SRC15_PAN_2021__XY__021402c9b22b,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,1.5,7.0,0.8382430951631806,0.8654198079604665,0.8505365808587666,0.8814716897995154,0.621086366412276,0.6297752471244588,sin_alerta,100.0
SRC15_PAN_2021__XY__02182b3038b4,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,46.0,3.8333333333333335,6.0,0.6647556776678394,0.6501645116548782,0.6890094101246714,0.673178729736275,0.4993934359265029,0.4976191936195661,sin_alerta,100.0
SRC15_PAN_2021__XY__021a87d0de89,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,23.0,1.9166666666666667,3.5,0.794153089058329,0.8353415525301539,0.8108727127434682,0.8474618333191466,0.5521685082215012,0.580215728079944,sin_alerta,100.0
SRC15_PAN_2021__XY__0234d22013a9,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,46.0,3.8333333333333335,2.5,0.6218523503878001,0.6454638286150292,0.658947098769256,0.683807151677979,0.4336580017249237,0.4500701655907942,sin_alerta,100.0
SRC15_PAN_2021__XY__0235cbb7dbaf,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,1.6666666666666667,3.0,0.6209835120064924,0.7000260977094852,0.6480475595323885,0.7169550884365699,0.4252313920392372,0.4540639256617033,sin_alerta,100.0
SRC15_PAN_2021__XY__0247e9f8f482,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,24.0,2.0,4.0,0.5685969149987332,0.5828023015108776,0.5918813302104613,0.607751231110149,0.37165590933017617,0.3800964872577973,sin_alerta,100.0
SRC15_PAN_2021__XY__0249869ee6c1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,46.0,3.8333333333333335,4.0,0.7901513266317735,0.797492163294746,0.7999814643976648,0.8089287355720833,0.520651700485795,0.5273991100729711,sin_alerta,100.0
SRC15_PAN_2021__XY__024fc31df7ad,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,2.1666666666666665,5.0,0.740244306497954,0.7660521296884932,0.7704231785728939,0.7880998080614203,0.5424795686571674,0.55448022693142,sin_alerta,100.0
SRC15_PAN_2021__XY__0251ac9f2e52,1,1,1,1,0.0,100.0,0.0,0.0,100.0,0.0,100.0,3.0,6.0,0.5,8.0,0.7633920332998323,0.80701564881931,0.7756930083609584,0.8258328048895665,0.5401146249328427,0.5739658952882608,baja,50.0
SRC15_PAN_2021__XY__025d09853eaf,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,2.5,4.0,0.8533023547764833,0.8465244747300782,0.8691029404418016,0.8640474057287659,0.58225933689741,0.5652419019301392,sin_alerta,100.0
SRC15_PAN_2021__XY__02614b7f8950,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,33.0,2.75,7.5,0.7169647849731767,0.7756774414867145,0.7440949020981072,0.7987471474421197,0.5127391149914393,0.5388268982398542,sin_alerta,100.0
SRC15_PAN_2021__XY__02639578d968,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,30.0,2.5,11.0,0.49660898871913356,0.4691402069211559,0.5259547907233079,0.5072847682119205,0.35112662653976495,0.3179487179487179,sin_alerta,100.0
SRC15_PAN_2021__XY__0263bb7430cb,1,1,1,1,0.0,100.0,0.0,0.0,100.0,0.0,100.0,3.0,5.0,0.4166666666666667,15.0,0.7578601312032897,0.7953741177862484,0.7677973550853229,0.7995736714874069,0.5265896479643476,0.5358068309554691,baja,50.0
SRC15_PAN_2021__XY__026d67e5289f,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,2.25,6.0,0.7976561321386154,0.8519362270412617,0.818405200122273,0.865362542682883,0.5693157149693909,0.5943930024377886,sin_alerta,100.0
SRC15_PAN_2021__XY__02748d86798c,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,23.0,1.9166666666666667,2.0,0.7593148087561922,0.7735969567431915,0.7820615333875283,0.7889043734300939,0.5421076763957704,0.5627107603793424,sin_alerta,100.0
SRC15_PAN_2021__XY__0279a953bc5a,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,2.1666666666666665,5.0,0.7863056770804666,0.7752541199356144,0.8026930265683447,0.7921170895376175,0.5285920840721094,0.5390758065698158,sin_alerta,100.0
SRC15_PAN_2021__XY__02862cb23151,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,2.0,4.5,0.8548829360344855,0.8747388389289972,0.8687386283890199,0.8832648626178835,0.6312391289361217,0.6301968245217505,sin_alerta,100.0
SRC15_PAN_2021__XY__0288ed1283d3,1,1,1,1,0.0,100.0,0.0,0.0,0.0,0.0,100.0,9.0,21.0,1.75,4.0,0.703700802471137,0.7013574660633484,0.7292329241747254,0.7295774647887323,0.4756517391517076,0.4733700642791551,baja,80.0
SRC15_PAN_2021__XY__028959d1a8fc,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,2.0,5.75,0.7360515188092621,0.7720440216534264,0.7526649989838996,0.7853425802103362,0.5249538906154623,0.5294816067063026,sin_alerta,100.0
SRC15_PAN_2021__XY__028b26aa69d0,1,1,1,1,0.0,100.0,0.0,0.0,0.0,0.0,100.0,11.0,34.0,2.8333333333333335,2.0,0.6385300844618111,0.6122870418172431,0.6578378085837225,0.6405300938707897,0.43597233021255427,0.4297759041491014,baja,80.0
SRC15_PAN_2021__XY__028de8720c94,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,27.0,2.25,4.0,0.8385555033277905,0.8506466161421451,0.8503391434189685,0.8615325890787906,0.5991919430646087,0.605049103494837,sin_alerta,100.0
SRC15_PAN_2021__XY__029451a70758,1,1,1,1,0.0,100.0,0.0,0.0,0.0,0.0,100.0,8.0,25.0,2.0833333333333335,3.5,0.7336423380998423,0.7775842567642275,0.7580349173967426,0.7926127038855042,0.5216144805542953,0.5499322780059122,baja,80.0
SRC15_PAN_2021__XY__02981344e207,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,26.0,2.1666666666666665,6.0,0.7850810194730624,0.7957598689016718,0.8030425000723124,0.8104444847128026,0.5143009765993687,0.5183986494057748,sin_alerta,100.0
SRC15_PAN_2021__XY__029c5f0e2d46,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,21.0,1.75,25.5,0.6316443595331297,0.6158357985618457,0.6418799331555108,0.6151976180354828,0.4573772227911717,0.44656967977126083,sin_alerta,100.0
SRC15_PAN_2021__XY__02a6baa3ed80,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,28.0,2.3333333333333335,5.0,0.7403026679802256,0.7027894767231921,0.7594437116343093,0.7218984893349176,0.5393936586855231,0.5241288817611897,sin_alerta,100.0
SRC15_PAN_2021__XY__02a90bdeb773,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,2.0,3.0,0.6460885220550431,0.688814195372982,0.6783586252402879,0.710122444566341,0.46945078088718023,0.48591436933188814,sin_alerta,100.0
SRC15_PAN_2021__XY__02a94269feba,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0,1.9166666666666667,3.0,0.6971556364774395,0.6906264684322314,0.730525701496599,0.7215956643626766,0.52400969470113,0.5243440074778931,sin_alerta,100.0
SRC15_PAN_2021__XY__02ab115b2418,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,25.0,2.0833333333333335,5.5,0.6363144961707302,0.7536079752735185,0.663142064758579,0.7744209507431875,0.48786112015212413,0.5750844510533518,sin_alerta,100.0
SRC15_PAN_2021__XY__02abe4b2189f,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,1.4166666666666667,11.5,0.8115986750218689,0.823897236985934,0.8252041598953341,0.8364811404107894,0.6159531888079914,0.6158026445350868,sin_alerta,100.0
SRC15_PAN_2021__XY__02ad32d92145,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,1.8333333333333333,2.0,0.8190924459765027,0.8189647709846153,0.8338916133650974,0.8395852341525694,0.5658451429626246,0.5596794642501995,sin_alerta,100.0
SRC15_PAN_2021__XY__02ad58cb47ad,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,28.0,2.3333333333333335,4.0,0.7953349921158334,0.8137500000000001,0.8116059296786009,0.826188393117527,0.48063300980137785,0.4836312978871603,sin_alerta,100.0
SRC15_PAN_2021__XY__02ae3e4cd9cd,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,2.0833333333333335,7.0,0.6024770358276946,0.6146047503422746,0.6365965618290593,0.6438774129979439,0.43721411497074786,0.4094058843197924,sin_alerta,100.0
SRC15_PAN_2021__XY__02b1799a9412,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,27.0,2.25,3.75,0.8288519006706959,0.8287043984762148,0.8333316177662278,0.8347334416907268,0.5237246659972012,0.5228278952747853,sin_alerta,100.0
SRC15_PAN_2021__XY__02bdae125da3,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,1.6666666666666667,4.25,0.6323717116857885,0.6553172199998518,0.6585844076351267,0.6807593781405104,0.42298946874627097,0.42987373224704517,sin_alerta,100.0
SRC15_PAN_2021__XY__02cad98f4be6,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,1.75,4.0,0.7425701089722393,0.7706539388628494,0.7647503081879354,0.7897158822091846,0.5437145026733518,0.5740392303182134,sin_alerta,100.0
SRC15_PAN_2021__XY__02d0517f7b2d,1,1,2,2,0.0,0.0,100.0,0.0,0.0,0.0,100.0,9.0,25.0,2.0833333333333335,2.0,0.49677855496877515,0.4942684124386252,0.5393981797507083,0.5579354431831213,0.3114659335770604,0.3263993948562783,media,45.0
SRC15_PAN_2021__XY__02d5d2d79ee2,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,23.0,1.9166666666666667,5.0,0.7120084241854341,0.7373766284929195,0.740001096516882,0.7577948725453503,0.509223214197215,0.5207678889998828,sin_alerta,100.0
SRC15_PAN_2021__XY__02d9508fad7c,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,17.0,1.4166666666666667,12.0,0.6262446884566972,0.6261627528383202,0.647927795186177,0.6510889846048505,0.44262460383452623,0.4265393212761634,sin_alerta,100.0
SRC15_PAN_2021__XY__02da36062ae0,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,29.0,2.4166666666666665,5.0,0.7495163624944152,0.7700738089912771,0.7731051774711176,0.7937399678972713,0.5320914614259128,0.5436817472698908,sin_alerta,100.0
SRC15_PAN_2021__XY__02dc7b931cba,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,21.0,1.75,14.0,0.44619972028892446,0.46953087292171386,0.47098930838838415,0.48968665698277647,0.32890008035699236,0.32758613063975894,sin_alerta,100.0
SRC15_PAN_2021__XY__02eb71eb2ce4,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24.0,2.0,2.5,0.8690106882542805,0.88825600447066,0.879966479858675,0.8994194698639207,0.613541368121885,0.6189835446535308,sin_alerta,100.0
SRC15_PAN_2021__XY__02ed9a1a3903,1,1,2,2,0.0,0.0,100.0,0.0,100.0,0.0,100.0,1.0,1.0,0.08333333333333333,16.0,0.8075097108329735,0.8075097108329735,0.822452229299363,0.822452229299363,0.6029411764705883,0.6029411764705883,media,15.0
SRC15_PAN_2021__XY__02f21bb2691b,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,29.0,2.4166666666666665,3.0,0.7402844034131266,0.7470455116922303,0.7623866499282496,0.7750986726339757,0.5072154764385581,0.525586550895991,sin_alerta,100.0
SRC15_PAN_2021__XY__02f4931e4047,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,2.0833333333333335,4.0,0.7208356805004474,0.7280659234125062,0.7528949858697389,0.7586577758657777,0.4897320687319453,0.4927880226401315,sin_alerta,100.0
SRC15_PAN_2021__XY__02f4f8a3d91e,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,28.0,2.3333333333333335,5.0,0.8088035484347541,0.8269658015915501,0.816372173850227,0.8325675254084915,0.5491119530237605,0.5649824581665451,sin_alerta,100.0
SRC15_PAN_2021__XY__02fc17646719,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,29.0,2.4166666666666665,4.0,0.6009310358503643,0.5916203059805285,0.6301912686653479,0.6194575546699601,0.40596686598688125,0.3969022091811883,sin_alerta,100.0
SRC15_PAN_2021__XY__02fc1cc7702b,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,29.0,2.4166666666666665,4.0,0.8335699922293798,0.8440656565656566,0.8449764737661838,0.8541204670111651,0.52984225807955,0.5369887079303908,sin_alerta,100.0
SRC15_PAN_2021__XY__03007362d4f4,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0,1.8333333333333333,7.0,0.7257953619957871,0.7388512485972292,0.7485663406481848,0.760063787531978,0.496044355714477,0.5131785380217022,sin_alerta,100.0
SRC15_PAN_2021__XY__0306e971002c,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,2.0,6.5,0.49987126625408923,0.4916984228152324,0.5162840810881055,0.5017751880626464,0.3270410490194042,0.3101577884942364,sin_alerta,100.0
SRC15_PAN_2021__XY__030b3fa5d26d,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,61.0,5.083333333333333,3.0,0.8491012499946377,0.8478246009834982,0.864358791790091,0.8683013588494475,0.5765732232976065,0.5849065319166934,sin_alerta,100.0
SRC15_PAN_2021__XY__030c80599401,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,2.0,4.0,0.6484603521531344,0.6786199685333569,0.6744219716950209,0.70380825065552,0.4449869711534686,0.465905486837932,sin_alerta,100.0
SRC15_PAN_2021__XY__032a06de4e35,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,23.0,1.9166666666666667,6.5,0.8341199862511579,0.8431349223804209,0.8488322321099759,0.8560302829529982,0.5688998439392703,0.5731826721588131,sin_alerta,100.0
SRC15_PAN_2021__XY__032ddd1c7060,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,2.0,15.0,0.8202469464045412,0.8400553122839364,0.8348186464432069,0.853740779768177,0.5867350824040342,0.6061150506822408,sin_alerta,100.0
SRC15_PAN_2021__XY__032f95694e91,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0,1.9166666666666667,1.0,0.8623601470384588,0.8763613068545805,0.8808993057130624,0.8901536710301652,0.6397454361267769,0.6257611436104256,sin_alerta,100.0
SRC15_PAN_2021__XY__03357878c754,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,31.0,2.5833333333333335,6.0,0.6641277667412573,0.6282418233857271,0.6906586850000894,0.6528862683953092,0.44398575272793667,0.41990231601157535,sin_alerta,100.0
SRC15_PAN_2021__XY__0340b86c4bc2,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.3333333333333333,4.5,0.8618539080257084,0.8790425142629325,0.8690920545576628,0.8847506019889453,0.6038034855482038,0.5956520070200895,sin_alerta,100.0
SRC15_PAN_2021__XY__0350b6bc515e,1,1,1,1,0.0,100.0,0.0,0.0,100.0,0.0,100.0,3.0,6.0,0.5,14.0,0.7939210684561946,0.7807348730713857,0.8039941692363525,0.7851044001450043,0.5630786103240828,0.5727726705695819,baja,50.0
SRC15_PAN_2021__XY__03521d8cdf36,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,33.0,2.75,6.75,0.6945024592580962,0.6894303518678817,0.7181853544918535,0.7148401315932901,0.5156459760906211,0.510691863491332,sin_alerta,100.0
SRC15_PAN_2021__XY__035349103833,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,30.0,2.5,3.5,0.8080130637500387,0.8278514379102195,0.8220073685261532,0.8377344263802162,0.4914456477282574,0.4921150560847621,sin_alerta,100.0
SRC15_PAN_2021__XY__036221b591c2,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,1.8333333333333333,6.5,0.45857639090670943,0.4362655745256331,0.4894798130416588,0.4606222522669383,0.2978520372971221,0.2893643057689732,sin_alerta,100.0
SRC15_PAN_2021__XY__0364a12c7c47,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,28.0,2.3333333333333335,2.5,0.8023030810881151,0.8418398629194885,0.8184816865430986,0.8482208666852458,0.5756159628742531,0.6156545258001636,sin_alerta,100.0
SRC15_PAN_2021__XY__03784cf83c55,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,25.0,2.0833333333333335,6.5,0.7369247062294015,0.7609421292505784,0.755499159164176,0.7656395891690009,0.5260286999749243,0.5319609967497291,sin_alerta,100.0
SRC15_PAN_2021__XY__037b1cec9f7e,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,1.6666666666666667,5.0,0.8326358252846027,0.8624577226606539,0.8482672371510817,0.8753454993151624,0.6162599289787942,0.6254666599792132,sin_alerta,100.0
SRC15_PAN_2021__XY__038b5f364bc4,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,1.25,4.0,0.8175284409469548,0.8329132157003961,0.8292028273362825,0.84926158546936,0.5917663515823609,0.6101381176135554,sin_alerta,100.0
SRC15_PAN_2021__XY__03985662e10a,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,23.0,1.9166666666666667,5.5,0.6036062815173486,0.7507223539495542,0.6324595351350581,0.7688318731774187,0.48400220756117773,0.592710786914064,sin_alerta,100.0
SRC15_PAN_2021__XY__03b6ad415f44,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,25.0,2.0833333333333335,8.0,0.4080302939253901,0.3845538215286114,0.4564395502938051,0.4066358024691358,0.3050525522173552,0.297508896797153,sin_alerta,100.0
SRC15_PAN_2021__XY__03b8950363c5,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,1.6666666666666667,2.25,0.8437962946554606,0.8520886948920982,0.8575011426600196,0.863147366648529,0.6365946575980379,0.6371958378021296,sin_alerta,100.0
SRC15_PAN_2021__XY__03ba8b736530,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,27.0,2.25,5.25,0.8463656072815668,0.8510987367161362,0.8604925048681175,0.8629613722647913,0.6000237303854002,0.5973526174227719,sin_alerta,100.0
SRC15_PAN_2021__XY__03bf32f07663,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,23.0,1.9166666666666667,2.5,0.5851836826060861,0.648343136899475,0.6157637911549864,0.6775115049667195,0.38020009570146684,0.4269357394679981,sin_alerta,100.0
SRC15_PAN_2021__XY__03c17a7139df,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,25.0,2.0833333333333335,6.0,0.6798903486506321,0.7527297632690704,0.702198356509688,0.7721523573728124,0.4768822138496816,0.521091808697228,sin_alerta,100.0
SRC15_PAN_2021__XY__03c3017114f9,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,2.0833333333333335,3.5,0.8385669902083361,0.848013767431106,0.852836190428366,0.8675499971734066,0.5933315746921288,0.6000796810975744,sin_alerta,100.0
SRC15_PAN_2021__XY__03c3344ecabe,1,1,3,4,0.0,0.0,0.0,100.0,0.0,0.0,100.0,9.0,44.0,3.6666666666666665,5.0,0.16904762784457864,0.1697190819067738,0.22997772205434025,0.245318973895548,0.13373012881054436,0.1314995639142318,alta,20.0
SRC15_PAN_2021__XY__03cd1949ba67,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,28.0,2.3333333333333335,4.0,0.8164284740406117,0.8375834410148109,0.8327516425329753,0.8509529424526285,0.5489630896212263,0.5623119592289861,sin_alerta,100.0
SRC15_PAN_2021__XY__03d41e993d4e,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,2.0833333333333335,5.0,0.6890591152089661,0.7216978063053194,0.7085165575941641,0.7403709479599665,0.4720306679000921,0.49212396660789676,sin_alerta,100.0
SRC15_PAN_2021__XY__03d566076a26,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,1.75,2.5,0.8092296889477198,0.8412513539640574,0.8267827056324434,0.8583064974426975,0.5882660086395264,0.6134868421052632,sin_alerta,100.0
SRC15_PAN_2021__XY__03d7fe200822,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,29.0,2.4166666666666665,4.0,0.5324875794940545,0.598673636671395,0.5638476208182506,0.634756573927301,0.351758460165963,0.39341592527011904,sin_alerta,100.0
SRC15_PAN_2021__XY__03da53bc3eb3,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,28.0,2.3333333333333335,8.0,0.7803360451207237,0.792576426750614,0.7980611239526726,0.8049623708285539,0.5767116051574092,0.5596442061349176,sin_alerta,100.0
SRC15_PAN_2021__XY__03e307b4b884,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,2.25,2.5,0.8991037076382682,0.9078775189740904,0.9064176405907853,0.914521350353722,0.6400857617980396,0.6439144736842105,sin_alerta,100.0
SRC15_PAN_2021__XY__03ea9e0123e1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,29.0,2.4166666666666665,3.5,0.8886807634487316,0.9068167343971896,0.8973159184380325,0.9125233596160868,0.6335957069940491,0.6482632133168755,sin_alerta,100.0
SRC15_PAN_2021__XY__03eaf6abaa76,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,2.0,5.0,0.691126415675486,0.7239107092716446,0.7210411751495636,0.7523021780268104,0.4917693437489372,0.5168663285467034,sin_alerta,100.0
SRC15_PAN_2021__XY__03f283bb6327,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,29.0,2.4166666666666665,4.0,0.6792755429303757,0.6847939037062694,0.7110003377911404,0.7267467734757455,0.49199807810363566,0.5077563374952706,sin_alerta,100.0
SRC15_PAN_2021__XY__040a543be915,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,25.0,2.0833333333333335,9.0,0.78692336476463,0.8025820333512641,0.8026630209536191,0.8198933502261289,0.556929833384986,0.5709486482162854,sin_alerta,100.0
SRC15_PAN_2021__XY__0418c11834c4,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,41.0,3.4166666666666665,7.0,0.562735386562767,0.5531329893032021,0.6031176103994099,0.590820448153381,0.40042204743779625,0.3973815122506026,sin_alerta,100.0
SRC15_PAN_2021__XY__04377ecf2918,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24.0,2.0,3.25,0.8239738755964006,0.8271896237170046,0.8436927804803332,0.8469901921148255,0.5838754080894322,0.560699581607011,sin_alerta,100.0
SRC15_PAN_2021__XY__043a7258aedf,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,2.0833333333333335,1.5,0.701194064264561,0.7693179604672269,0.7333910813021048,0.788553938225512,0.5026647777871495,0.553448877884984,sin_alerta,100.0
SRC15_PAN_2021__XY__043d505c8ee6,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,1.6666666666666667,3.25,0.5904171221778922,0.5494358794206372,0.6162155519279494,0.5677184594779277,0.4274116408693384,0.3982370706706896,sin_alerta,100.0
SRC15_PAN_2021__XY__043f158b9114,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,2.1666666666666665,3.0,0.7154164344158152,0.7764141898370086,0.7331125426060052,0.7940293234410881,0.4938407634306517,0.5359951603145796,sin_alerta,100.0
SRC15_PAN_2021__XY__043faef05f0a,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,1.8333333333333333,32.25,0.2137696625227699,0.20102768300347984,0.2540287277416551,0.24797818121760862,0.15629984915046938,0.14681200485912665,sin_alerta,100.0
SRC15_PAN_2021__XY__0445e3a17391,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,28.0,2.3333333333333335,2.75,-0.5430532887560774,-0.48285511321370783,-0.528267361840445,-0.4669442590848043,-0.5241150844334865,-0.4128826447179204,sin_alerta,100.0
SRC15_PAN_2021__XY__044be4ed3eae,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,2.1666666666666665,3.0,0.7721351718908077,0.7504207386497419,0.7970950160087508,0.7875037730153939,0.5625396069039161,0.5445,sin_alerta,100.0
SRC15_PAN_2021__XY__04518c4b0346,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24.0,2.0,5.0,0.8128212041756664,0.8113286504284554,0.8270230185048361,0.8271626183434064,0.5870596763712548,0.5916654991642771,sin_alerta,100.0
SRC15_PAN_2021__XY__04534b6ae823,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,2.1666666666666665,6.0,0.47859245543430223,0.3611609948906187,0.5124522558151803,0.4222275192181634,0.34705195752158535,0.2264405441688096,sin_alerta,100.0
SRC15_PAN_2021__XY__04553bc55e71,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,23.0,1.9166666666666667,4.0,0.8000426310754629,0.8280540175132549,0.813678707142497,0.8378447041236117,0.5965391987262403,0.6069632246504121,sin_alerta,100.0
